Close,High,Low,Open,Volume,MA_3,MA_15,stoch_k,stoch_d,RSI_14,ATR_14,SR_min,SR_max,dist_to_support,dist_to_resistance,support_touches,resistance_touches,strong_support,strong_resistance,sr_zone,ma_cross,rsi_zone,log_return,target
-1.0641019693563074,-1.107434017788153,-1.2633898862453259,-1.2665409698845331,0.3819796147570511,-1.2129352529431974,-0.9904251096934893,-0.40842254355462654,-1.6292058889805077,-0.6927033556473224,-0.4984426091515831,3274.5,3433.37,0.026929302183539422,0.020589100504751906,2,3,False,True,RESISTANCE,0,sideway,1.6040660637438526,0.08863595632855163
-1.0301902993893972,-1.0417234434810894,-1.0542271002493981,-1.028079079197285,0.27679801233286006,-1.1095492289421052,-0.9837902274071784,-0.1841219173314863,-0.8986385625715761,-0.5920918639994962,-0.5267124867123881,3274.5,3433.37,0.030239731256680405,0.01743185266953457,2,3,False,True,RESISTANCE,0,sideway,0.08863595632855163,-0.0008434202919124151
-1.007822362095725,-1.0265040459599917,-1.0386272898148232,-1.0043267727626886,0.22799898285690068,-1.014453791415555,-0.9715150365194355,-0.03617454855884321,-0.22665586260115403,-0.5240664813664984,-0.5519380428647089,3274.5,3433.37,0.0324232707283555,0.015349350638002843,2,3,False,True,RESISTANCE,1,sideway,-0.0008434202919124151,-0.44950633615135527
-1.0437674809075146,-1.0418435176232674,-1.0110225512656905,-0.9820765884741549,0.18165010277383398,-1.007641046524971,-0.9667265923544985,-0.27392493557949826,-0.17851426059732126,-0.6628585622432972,-0.6160017707812471,3274.5,3433.37,0.02891433806688039,0.018695916839723086,2,3,False,True,RESISTANCE,0,sideway,-0.44950633615135527,0.45319249044037724
-0.9622418241420475,-0.9920427671548252,-0.9877712481866738,-1.0217889427106537,0.42243489224640285,-0.9848759974444379,-0.9543855356598088,0.2653070127023232,-0.017647245901438725,-0.4005842428686458,-0.6467279770846177,3274.5,3433.37,0.03687280500839816,0.01110570663808448,2,3,False,True,RESISTANCE,0,sideway,0.45319249044037724,-0.09895944125517525
-0.9525751211717748,-0.9719003298044184,-0.9498106101101492,-0.9127912044870714,0.7783051853107584,-0.9663662936340232,-0.943849202075428,0.32924510633973325,0.1131497835428195,-0.3699196531655168,-0.6897306699878035,3274.5,3433.37,0.037816460528324915,0.010205716249632275,2,3,False,True,RESISTANCE,0,sideway,-0.09895944125517525,-1.5164262249656073
-1.1269198967488852,-0.9831872991691775,-1.0667267369401041,-0.9306289049715515,0.4149043249772202,-0.9942251796635148,-0.9557753041863604,-0.8239166924993295,-0.083712336651314,-1.0433788874228282,-0.634121570501661,3274.5,3433.37,0.020797068254695347,0.026437581734563995,2,3,False,True,RESISTANCE,0,sideway,-1.5164262249656073,-0.042442281512194355
-1.1101204809073444,-1.1205521178211297,-1.1002349978312835,-1.1020273006794334,0.3142998664999682,-1.0437695567370306,-0.9741321045820701,-0.35430576861656715,-0.3054943621001086,-0.981807554866188,-0.6898127320762482,3274.5,3433.37,0.022437013284470852,0.024873520768224834,2,3,False,True,RESISTANCE,0,sideway,-0.042442281512194355,0.01959795210828098
-1.0852811211714344,-1.085460449769527,-1.0622743597547606,-1.0849406612679848,0.20184463139157888,-1.0882305780075743,-0.9809689753430131,-0.15445778360819012,-0.47862927778041364,-0.887727854472068,-0.7409832829525584,3274.5,3433.37,0.024861810963505836,0.022560924106635766,2,3,False,True,RESISTANCE,-1,sideway,0.01959795210828098,-0.6734276755688225
-1.1497570914682977,-1.0733629799450661,-1.104456511014425,-1.0584344642322754,0.29124462291538644,-1.0958818145769968,-0.9882427559566952,-0.6732067724019626,-0.42468469764558686,-1.1332621897295092,-0.7377892430736117,3274.5,3433.37,0.018567720262635572,0.028563772619903977,2,3,False,True,RESISTANCE,0,sideway,-0.6734276755688225,-0.1755547988941679
-1.1501012135805084,-1.1514712094320376,-1.0966071349395223,-1.1220243017488756,0.13280339471509395,-1.109276719146482,-0.9885589118300336,-0.6759754472572455,-0.5398220140555854,-1.1345814068612516,-0.8204447079940843,3274.5,3433.37,0.018534127347686686,0.02859581111269681,2,3,False,True,RESISTANCE,0,sideway,-0.1755547988941679,-0.2335606093878564
-1.157890886847816,-1.1226534153092491,-1.1253002323561818,-1.1228692454560352,0.1372216100527643,-1.1336034589788544,-0.9845476841870516,-0.7386481780722206,-0.7489250746092729,-1.1664392829891659,-0.8420247015776151,3274.5,3433.37,0.017773705909299074,0.029321046085915608,2,3,False,True,RESISTANCE,0,sideway,-0.2335606093878564,-0.5933115018178337
-1.211699071666159,-1.1617675671238246,-1.1535316017684356,-1.135386930006547,0.12773886969973086,-1.1543561280301697,-0.9869495906136654,-1.2643419276908074,-0.9605139184915521,-1.3865492897367266,-0.8755395865955441,3274.5,3433.37,0.01252099557184303,0.0343307013226072,2,3,False,True,RESISTANCE,0,sideway,-0.5933115018178337,0.6265301690730672
-1.1091506822274777,-1.147058484706985,-1.164975860163357,-1.1862713177043778,0.11553580131804791,-1.1406363079351345,-0.9708344231809993,-0.5088012827421909,-0.9006761844636333,-0.9076535037857871,-0.8814263690150862,3274.5,3433.37,0.02253168422659954,0.02478323047035411,2,3,False,True,RESISTANCE,0,sideway,0.6265301690730672,-0.4115310228759609
-1.1398714016993465,-1.1415951112378742,-1.119858438018539,-1.079996175870533,0.12559333347460322,-1.1345991678474778,-0.9601817266710135,-1.3818727904263626,-1.1309097458868889,-1.041366729267539,-0.9226486289075075,3274.5,3433.37,0.019532753092075136,0.02764339409967462,2,3,False,True,RESISTANCE,0,sideway,-0.4115310228759609,0.6441938472250893
-1.0343197647359217,-1.061445621333871,-1.1320612495635562,-1.1147327504982028,0.16194560403466762,-1.075171070109625,-0.958091585063944,-0.15283961581678035,-0.7330625073361897,-0.5941467129257889,-0.8692754093953563,3274.5,3431.58,0.029836616277294187,0.017303982422091312,2,3,False,True,RESISTANCE,0,sideway,0.6441938472250893,-0.33302527001396653
-1.0550922267820726,-1.0688601996133806,-1.0056467180715358,-1.0150293930533762,0.029928905935453776,-1.057059649846661,-0.959839224474896,-0.39471217892903654,-0.6922258537225245,-0.6921298788784457,-0.9427198954881155,3274.5,3431.58,0.027808825774927454,0.01923895115369596,2,3,False,True,RESISTANCE,1,sideway,-0.33302527001396653,0.49841166972509804
-0.9677477779374122,-1.0168680960501846,-1.0335812623380995,-1.0309894408552784,0.1987322794600665,-0.9993923846343726,-0.9570267545183253,0.6223182370490263,0.025147252289999866,-0.3486153842314221,-0.9331657112603654,3274.5,3431.58,0.036335318369216676,0.01110275733044251,2,3,False,True,RESISTANCE,0,sideway,0.49841166972509804,-0.08098131141090603
-0.9557347878384326,-1.0013485131736417,-0.9597047816331354,-0.9437411795382127,0.14223845648534678,-0.9730637459187658,-0.9508485418268366,0.7621963458368454,0.35267201461342546,-0.3033856360044809,-0.9762396031711207,3274.5,3431.58,0.037508016491067386,0.009983739268791567,2,3,False,True,RESISTANCE,0,sideway,-0.08098131141090603,0.2916996707816769
-0.8947938901488199,-0.928463508871426,-0.9238219195764399,-0.9268110111836446,0.18954090822402575,-0.9193583538890017,-0.9461149858343535,0.9737403448499957,0.8424911106756634,-0.07750732213988358,-0.9758379782401793,3274.5,3431.58,0.043457016338372324,0.004307053893541676,2,3,False,True,RESISTANCE,0,neutral,0.2916996707816769,0.5756143580675642
-0.7958744248025396,-0.8357662711097932,-0.8586852903834472,-0.8695426043650543,0.21072874064970015,-0.8617749378445974,-0.9351175916013515,1.034374027552565,0.9899809149067121,0.24745167002718702,-0.9419099095819886,3274.5,3448.42,0.053113452435486354,0.0,2,1,False,False,NONE,0,neutral,0.5756143580675642,0.492396550830847
-0.7071847713374209,-0.7281498211825095,-0.7515643933612497,-0.7728747854237262,0.1863437943675701,-0.7785022329897026,-0.9056602072084269,0.9125792559177637,1.043808446223347,0.49858578500679884,-0.9002452750984667,3274.5,3476.77,0.061771262788211934,0.0,2,1,False,False,NONE,0,neutral,0.492396550830847,1.1401671456593605
-0.5299931673774799,-0.5773967356776774,-0.6414422643104118,-0.684499932497114,0.6438913140217414,-0.6562815896526486,-0.8649463564085157,1.0682473342859566,1.077635946507574,0.9010294206918205,-0.8108169861623686,3274.5,3533.41,0.07906856008550919,0.0,2,1,False,False,NONE,0,overbought,1.1401671456593605,0.41232882846292956
-0.4500942696879161,-0.462155577722073,-0.45770749912855757,-0.5077502266438881,0.43760197919094734,-0.5404334830747817,-0.8203683782678008,0.912378073502214,1.0339691426558952,1.0498223403107845,-0.7799934018511324,3274.5,3558.95,0.0868682241563597,0.0,2,1,False,False,NONE,0,overbought,0.41232882846292956,-0.47594904719674497
-0.49154534229507046,-0.504781898195362,-0.5081018127523014,-0.4182174878963525,0.3892453010107859,-0.4681869437966456,-0.7741744923300233,0.7367580065689413,0.9710363014150837,0.8108756934378176,-0.7481154786187207,3274.5,3558.95,0.0828218048557031,0.0037230081906180195,2,1,False,False,NONE,0,overbought,-0.47594904719674497,0.7569952631561125
-0.3638760386650338,-0.3971354297325345,-0.41107297068354953,-0.46584727761105044,0.42100188595282995,-0.4125320586135766,-0.718996510324878,1.0039483452638625,0.9480213468344575,1.0539214676530413,-0.6990990022774205,3274.88,3586.51,0.09515768516709013,0.0,2,1,False,False,NONE,0,overbought,0.7569952631561125,0.933974489723759
-0.20999088685024847,-0.258119591625629,-0.2873628460744792,-0.3583829557449067,0.3957454811298764,-0.3320892631747704,-0.6524720453099232,1.0571573015167635,0.9998431158490224,1.293232983130652,-0.6270531408449189,3274.88,3635.7,0.11017808286105131,0.0,2,1,False,False,NONE,0,overbought,0.933974489723759,-0.3856919056221352
